Subject,Sex,TrialID,Age,Image,CategoryName,Category,CategoryNum,list_size,Likert_list_size,working_size,Likert_working_size,total_size,Likert_total_size,FixationsCount,AvgFixDuration,AvgSaccadeLength,AverageSaccadeVelocity,TotalFixationTime,AvgSaccadeDistance,RegressionNum,StimulusType,tree_depth,left_discrepaNAcy,right_discrepaNAcy
S173,M,10,21,33,Tree,T,3,17,3,9,3,17,3,51,242.627451,NA,3.61513,NA,NA,0,rotate,7,7,1
S173,M,52,21,48,Tree,T,3,9,2,4,1,9,2,48,167.4791667,294.1089,3.36918,NA,NA,0,tinsert,5,2,1
S173,M,42,21,45,Tree,T,3,14,3,4,1,14,3,7,NA,31.64572,1.709523,NA,NA,3,tinsert,NA,NA,NA
S173,M,60,21,50,Tree,T,3,18,4,5,1,18,4,NA,164.745614,134.4074,2.046179,NA,NA,0,tinsert,7,1,4
S173,M,61,21,51,Tree,T,3,20,4,6,2,4,5,28,NA,86.1975,1.837662,NA,NA,11,tinsert,7,1,5
S173,M,64,21,53,Tree,T,3,6,1,6,2,6,1,25,308.24,87.9841,2.058658,NA,NA,9,traversal,5,3,1
S173,M,4,21,31,Tree,T,3,7,1,7,2,7,1,41,200.2195122,292.4171,2.744019,NA,NA,0,traversal,5,5,1
S173,M,16,21,35,Tree,T,3,8,1,8,2,8,1,53,249.4716981,137.107,2.416451,NA,NA,0,traversal,5,1,2
S173,M,38,21,43,Tree,T,3,9,2,9,3,1,2,48,176.5416667,NA,3.081189,NA,62.7542394,0,traversal,4,2,1
S173,M,59,21,49,Tree,T,3,9,2,9,3,1,2,50,171.82,205.3316,2.81938,NA,NA,0,traversal,5,1,4
S173,M,28,21,40,Tree,T,3,12,2,12,3,12,2,32,324.78125,161.8114,4.662333,NA,NA,0,traversal,7,1,4
S173,M,68,21,55,Tree,T,3,13,2,13,3,13,2,70,189.7285714,NA,3.69966,NA,NA,0,traversal,4,2,1
S173,M,67,21,54,Tree,T,3,13,2,13,3,13,2,54,183.7592593,126.6204,2.151031,NA,62.40699768,9,traversal,4,2,1
S174,M,79,22,56,Tree,T,3,6,1,6,2,6,1,35,178.7714286,103.3414,1.649588,NA,NA,0,a2t,NA,NA,NA
S174,M,17,22,37,Tree,T,3,7,1,7,2,7,1,18,277.1111111,186.1199,1.841792,1084,36.15739975,0,a2t,6,1,3
S174,M,32,22,41,Tree,T,3,8,1,8,2,8,1,37,152.8108108,164.2932,1.725779,NA,53.68661976,1,a2t,5,1,3
S174,M,81,22,57,Tree,T,3,10,2,10,3,10,2,42,163.5952381,163.8358,2.05842,NA,NA,0,a2t,4,1,1
S174,M,25,22,39,Tree,T,3,10,2,10,3,10,2,44,238.4772727,114.3443,1.165907,NA,NA,2,a2t,5,2,1
S174,M,51,22,47,Tree,T,3,10,2,10,3,10,2,10,NA,147.9792,1.614545,NA,NA,4,a2t,7,2,1
S174,M,48,22,46,Tree,T,3,10,2,10,3,10,2,93,223.0430108,139.2424,2.41133,NA,36.04020936,6,a2t,8,1,3
S174,M,24,22,38,Tree,T,3,8,1,4,1,8,1,22,152.3636364,119.6125,0.9187658,NA,NA,0,AVL,4,1,1
S174,M,83,22,58,Tree,T,3,9,2,3,1,9,2,35,226.9428571,178.821,2.135058,300,NA,8,AVL,NA,NA,NA
S174,M,89,22,59,Tree,T,3,10,2,4,1,10,2,19,228.4210526,120.5632,2.172503,NA,NA,0,AVL,NA,NA,NA
S174,M,10,22,34,Tree,T,3,11,2,3,1,11,2,79,237.3924051,84.5414,1.913183,NA,NA,0,AVL,NA,NA,NA
S174,M,15,22,36,Tree,T,3,12,2,4,1,12,2,55,201.9636364,149.7641,1.709247,NA,63.19735644,2,AVL,4,2,1
S174,M,90,22,60,Tree,T,3,13,2,3,1,13,2,10,238.6,186.9934,2.398119,1000,NA,0,AVL,NA,NA,NA
S174,M,39,22,44,Tree,T,3,15,3,13,3,15,3,67,196.6865672,135.8059,2.304533,NA,NA,12,AVL,6,1,4
S174,M,36,22,42,Tree,T,3,13,2,6,2,2,3,91,156.9450549,207.2118,2.210619,NA,74.21297667,0,rotate,5,1,1
S174,M,68,22,52,Tree,T,3,13,2,8,2,2,3,27,195.4074074,147.9136,1.797802,NA,NA,3,rotate,4,2,1
S174,M,3,22,32,Tree,T,3,15,3,5,1,15,3,41,265.3170732,84.21916,1.744538,NA,86.71355438,0,rotate,4,1,2
S174,M,7,22,33,Tree,T,3,17,3,9,3,17,3,78,196.8076923,101.5549,1.614638,NA,60.10135943,0,rotate,7,7,1
S174,M,53,22,48,Tree,T,3,9,2,4,1,9,2,12,NA,53.32626,0.9874972,NA,NA,5,tinsert,5,2,1
S174,M,46,22,45,Tree,T,3,14,3,4,1,14,3,66,257.3030303,95.55913,1.923979,NA,165.3127594,0,tinsert,NA,NA,NA
S174,M,59,22,50,Tree,T,3,18,4,5,1,18,4,18,NA,80.70061,1.418542,NA,NA,6,tinsert,7,1,4
S174,M,64,22,51,Tree,T,3,20,4,6,2,4,5,24,207.0416667,164.1631,2.694963,1183,NA,2,tinsert,7,1,5
S174,M,73,22,53,Tree,T,3,6,1,6,2,6,1,34,189.9117647,108.5133,2.153405,NA,46.05876656,1,traversal,5,3,1
S174,M,2,22,31,Tree,T,3,7,1,7,2,7,1,91,218.021978,98.38085,1.684127,NA,NA,0,traversal,5,5,1
S174,M,13,22,35,Tree,T,3,8,1,8,2,8,1,52,188.3269231,128.6665,1.756316,NA,75.93417266,0,traversal,5,1,2
S174,M,55,22,49,Tree,T,3,9,2,9,3,1,2,13,NA,125.9941,1.457758,NA,NA,3,traversal,5,1,4
S174,M,38,22,43,Tree,T,3,9,2,9,3,1,2,14,300.4285714,64.61781,1.769964,NA,NA,6,traversal,4,2,1
S174,M,27,22,40,Tree,T,3,12,2,12,3,12,2,50,145.8,176.6753,1.355403,NA,NA,0,traversal,7,1,4
S174,M,76,22,54,Tree,T,3,13,2,13,3,13,2,3,105.6666667,NA,2.294906,NA,NA,0,traversal,4,2,1
S174,M,78,22,55,Tree,T,3,13,2,13,3,13,2,12,114.0833333,NA,3.371977,116,NA,0,traversal,4,2,1
S175,M,76,24,56,Tree,T,3,6,1,6,2,6,1,2,NA,NA,4.898207,734,NA,0,a2t,NA,NA,NA
S175,M,24,24,37,Tree,T,3,7,1,7,2,7,1,39,204.4102564,148.1834,1.933056,NA,81.5229029,1,a2t,6,1,3
S175,M,31,24,41,Tree,T,3,8,1,8,2,8,1,NA,163.5098039,195.93,2.155221,NA,75.41544406,0,a2t,5,1,3
S175,M,27,24,39,Tree,T,3,10,2,10,3,10,2,16,156.375,184.7055,1.396254,NA,75.70959473,0,a2t,5,2,1
S175,M,44,24,46,Tree,T,3,10,2,10,3,10,2,10,NA,NA,5.118752,NA,NA,0,a2t,8,1,3
S175,M,81,24,57,Tree,T,3,10,2,10,3,10,2,35,229.7714286,281.7572,4.676919,NA,NA,0,a2t,4,1,1
S175,M,45,24,47,Tree,T,3,10,2,10,3,10,2,25,305.52,113.6186,2.080849,NA,NA,3,a2t,7,2,1
S175,M,25,24,38,Tree,T,3,8,1,4,1,8,1,27,191.5555556,205.4307,1.371204,NA,85.79673233,2,AVL,4,1,1
S175,M,12,24,34,Tree,T,3,11,2,3,1,11,2,34,209.0294118,132.0667,1.759218,NA,NA,0,AVL,NA,NA,NA
S175,M,17,24,36,Tree,T,3,12,2,4,1,12,2,42,190.6428571,213.2145,2.154809,NA,67.59472942,0,AVL,4,2,1
S175,M,34,24,44,Tree,T,3,15,3,13,3,15,3,4,100.25,NA,19.80217,NA,NA,0,AVL,6,1,4
S175,M,32,24,42,Tree,T,3,13,2,6,2,2,3,23,NA,55.32227,2.147829,NA,NA,10,rotate,5,1,1
S175,M,66,24,52,Tree,T,3,13,2,8,2,2,3,3,78,NA,0.6455737,NA,NA,0,rotate,4,2,1
S175,M,2,24,32,Tree,T,3,15,3,5,1,15,3,40,251,132.1804,2.00984,NA,NA,0,rotate,4,1,2
S175,M,8,24,33,Tree,T,3,17,3,9,3,17,3,40,236.4,133.4928,2.066701,NA,123.1596909,0,rotate,7,7,1
S175,M,52,24,48,Tree,T,3,9,2,4,1,9,2,19,244.1052632,128.4968,2.335092,NA,62.27034998,1,tinsert,5,2,1
S175,M,42,24,45,Tree,T,3,14,3,4,1,14,3,31,171.1612903,98.45192,2.220452,NA,NA,10,tinsert,NA,NA,NA
S175,M,60,24,50,Tree,T,3,18,4,5,1,18,4,25,197.44,109.1736,1.878015,1483,33.4978981,4,tinsert,7,1,4
S175,M,62,24,51,Tree,T,3,20,4,6,2,4,5,3,94.33333333,NA,1.884344,NA,NA,0,tinsert,7,1,5
S175,M,67,24,53,Tree,T,3,6,1,6,2,6,1,2,334,NA,20.32006,NA,NA,0,traversal,5,3,1
S175,M,1,24,31,Tree,T,3,7,1,7,2,7,1,30,194.6333333,172.6735,2.341889,318,NA,0,traversal,5,5,1
S175,M,15,24,35,Tree,T,3,8,1,8,2,8,1,45,212.0222222,152.9662,1.971557,NA,115.387646,0,traversal,5,1,2
S175,M,33,24,43,Tree,T,3,9,2,9,3,1,2,27,228.6666667,113.4991,2.381234,NA,NA,1,traversal,4,2,1
S175,M,53,24,49,Tree,T,3,9,2,9,3,1,2,18,253.1111111,134.0383,2.557602,NA,NA,2,traversal,5,1,4
S175,M,30,24,40,Tree,T,3,12,2,12,3,12,2,26,214.7692308,NA,1.132959,1300,126.9917984,5,traversal,7,1,4
S175,M,68,24,54,Tree,T,3,13,2,13,3,13,2,69,185.7391304,86.71396,1.579492,NA,NA,0,traversal,4,2,1
S175,M,70,24,55,Tree,T,3,13,2,13,3,13,2,35,120.1428571,228.629,2.295038,NA,NA,0,traversal,4,2,1
S176,F,70,24,56,Tree,T,3,6,1,6,2,6,1,36,212.1388889,115.607,1.874314,NA,86.97773479,4,a2t,NA,NA,NA
S176,F,22,24,37,Tree,T,3,7,1,7,2,7,1,8,124.875,278.156,0.3404195,NA,NA,2,a2t,6,1,3
S176,F,31,24,41,Tree,T,3,8,1,8,2,8,1,13,NA,67.35674,1.405345,NA,NA,6,a2t,5,1,3
S176,F,44,24,47,Tree,T,3,10,2,10,3,10,2,7,NA,NA,3.902319,NA,NA,0,a2t,7,2,1
S176,F,76,24,57,Tree,T,3,10,2,10,3,10,2,63,131.8888889,244.9465,1.899429,NA,NA,0,a2t,4,1,1
S176,F,29,24,39,Tree,T,3,10,2,10,3,10,2,41,200.6341463,179.29,1.936547,NA,27.76493835,1,a2t,5,2,1
S176,F,43,24,46,Tree,T,3,10,2,10,3,10,2,44,185.8181818,139.5633,1.071906,NA,148.9180378,4,a2t,8,1,3
S176,F,27,24,38,Tree,T,3,8,1,4,1,8,1,24,250.3333333,NA,2.207067,NA,NA,3,AVL,4,1,1
S176,F,79,24,58,Tree,T,3,9,2,3,1,9,2,22,163.8181818,210.4672,2.633319,886,145.6208973,2,AVL,NA,NA,NA
S176,F,83,24,59,Tree,T,3,10,2,4,1,10,2,10,175,130.9044,2.598533,100,NA,2,AVL,NA,NA,NA
S176,F,17,24,34,Tree,T,3,11,2,3,1,11,2,26,174.6538462,112.5243,1.15246,516,37.5779686,4,AVL,NA,NA,NA
S176,F,19,24,36,Tree,T,3,12,2,4,1,12,2,39,150.0512821,244.6364,1.931931,282,174.0305634,5,AVL,4,2,1
S176,F,87,24,60,Tree,T,3,13,2,3,1,13,2,7,135.8571429,296.963,1.834131,951,73.58397675,0,AVL,NA,NA,NA
S176,F,39,24,44,Tree,T,3,15,3,13,3,15,3,55,NA,NA,4.522201,83,NA,0,AVL,6,1,4
S176,F,35,24,42,Tree,T,3,13,2,6,2,2,3,99,211.8080808,147.4544,2.244065,868,37.84357834,6,rotate,5,1,1
S176,F,62,24,52,Tree,T,3,13,2,8,2,2,3,27,164.962963,150.0595,1.802697,NA,NA,0,rotate,4,2,1
S176,F,4,24,32,Tree,T,3,15,3,5,1,15,3,33,281.6060606,NA,3.152687,1086,107.0849762,4,rotate,4,1,2
S176,F,12,24,33,Tree,T,3,17,3,9,3,17,3,47,171.4468085,205.2865,1.377783,NA,42.16696994,3,rotate,7,7,1
S176,F,45,24,48,Tree,T,3,9,2,4,1,9,2,3,161.3333333,NA,3.164525,NA,NA,0,tinsert,5,2,1
S176,F,41,24,45,Tree,T,3,14,3,4,1,14,3,38,159.4473684,102.5434,1.634309,NA,NA,0,tinsert,NA,NA,NA
S176,F,53,24,50,Tree,T,3,18,4,5,1,18,4,3,111.3333333,NA,0.7781789,NA,NA,0,tinsert,7,1,4
S176,F,61,24,51,Tree,T,3,20,4,6,2,4,5,58,173.4827586,173.1608,1.708893,NA,NA,0,tinsert,7,1,5
S176,F,64,24,53,Tree,T,3,6,1,6,2,6,1,29,219.137931,153.3259,1.653432,NA,NA,0,traversal,5,3,1
S176,F,2,24,31,Tree,T,3,7,1,7,2,7,1,34,154.5882353,NA,2.143978,886,64.71907401,2,traversal,5,5,1
S176,F,18,24,35,Tree,T,3,8,1,8,2,8,1,43,178.9767442,168.9949,2.575745,435,51.48511696,10,traversal,5,1,2
S176,F,37,24,43,Tree,T,3,9,2,9,3,1,2,8,140,249.9982,1.693445,NA,NA,0,traversal,4,2,1
S176,F,50,24,49,Tree,T,3,9,2,9,3,1,2,0,NA,NA,NA,NA,NA,0,traversal,5,1,4
S176,F,30,24,40,Tree,T,3,12,2,12,3,12,2,43,219.627907,128.4064,1.633887,NA,46.86458079,0,traversal,7,1,4
S176,F,67,24,55,Tree,T,3,13,2,13,3,13,2,17,236.5882353,187.168,2.435348,NA,NA,0,traversal,4,2,1
S176,F,65,24,54,Tree,T,3,13,2,13,3,13,2,24,276.0416667,216.6973,1.872028,NA,NA,4,traversal,4,2,1
S177,F,76,27,56,Tree,T,3,6,1,6,2,6,1,0,NA,NA,NA,NA,NA,0,a2t,NA,NA,NA
S177,F,20,27,37,Tree,T,3,7,1,7,2,7,1,4,NA,58.55993,3.469623,NA,NA,1,a2t,6,1,3
S177,F,31,27,41,Tree,T,3,8,1,8,2,8,1,NA,225.9242424,208.2753,2.81677,1970,NA,27,a2t,5,1,3
S177,F,45,27,47,Tree,T,3,10,2,10,3,10,2,53,236.8113208,146.1881,2.135668,NA,47.67699973,0,a2t,7,2,1
S177,F,25,27,39,Tree,T,3,10,2,10,3,10,2,3,NA,60.84784,1.644778,NA,NA,1,a2t,5,2,1
S177,F,42,27,46,Tree,T,3,10,2,10,3,10,2,25,184.28,219.1748,1.59841,NA,NA,7,a2t,8,1,3
S177,F,77,27,57,Tree,T,3,10,2,10,3,10,2,26,314.2307692,116.4842,1.989616,NA,NA,7,a2t,4,1,1
S177,F,22,27,38,Tree,T,3,8,1,4,1,8,1,8,NA,151.448,3.94217,NA,NA,2,AVL,4,1,1
S177,F,78,27,58,Tree,T,3,9,2,3,1,9,2,0,NA,NA,NA,NA,NA,0,AVL,NA,NA,NA
S177,F,87,27,59,Tree,T,3,10,2,4,1,10,2,35,199.4285714,149.3526,2.401836,NA,NA,0,AVL,NA,NA,NA
S177,F,7,27,34,Tree,T,3,11,2,3,1,11,2,6,NA,25.35227,1.249583,NA,NA,3,AVL,NA,NA,NA
S177,F,18,27,36,Tree,T,3,12,2,4,1,12,2,12,NA,27.24664,1.291506,NA,NA,5,AVL,4,2,1
S177,F,88,27,60,Tree,T,3,13,2,3,1,13,2,1,267,NA,NA,NA,NA,0,AVL,NA,NA,NA
S177,F,39,27,44,Tree,T,3,15,3,13,3,15,3,15,213.6666667,213.0912,1.283779,1569,NA,2,AVL,6,1,4
S177,F,32,27,42,Tree,T,3,13,2,6,2,2,3,1,100,NA,NA,NA,NA,0,rotate,5,1,1
S177,F,64,27,52,Tree,T,3,13,2,8,2,2,3,0,NA,NA,NA,NA,NA,0,rotate,4,2,1
S177,F,2,27,32,Tree,T,3,15,3,5,1,15,3,8,NA,112.2734,3.541094,NA,NA,2,rotate,4,1,2
S177,F,5,27,33,Tree,T,3,17,3,9,3,17,3,10,NA,65.94364,1.60772,NA,NA,4,rotate,7,7,1
S177,F,47,27,48,Tree,T,3,9,2,4,1,9,2,31,236.2258065,NA,3.329308,NA,NA,0,tinsert,5,2,1
S177,F,41,27,45,Tree,T,3,14,3,4,1,14,3,16,119.875,159.9867,1.337298,634,90.52441406,1,tinsert,NA,NA,NA
S177,F,53,27,50,Tree,T,3,18,4,5,1,18,4,38,166.7631579,NA,2.599083,NA,54.20164347,0,tinsert,7,1,4
S177,F,62,27,51,Tree,T,3,20,4,6,2,4,5,24,182.0416667,201.1421,1.694123,NA,NA,2,tinsert,7,1,5
S177,F,71,27,53,Tree,T,3,6,1,6,2,6,1,21,266.7619048,193.987,2.992223,NA,NA,1,traversal,5,3,1
S177,F,1,27,31,Tree,T,3,7,1,7,2,7,1,10,NA,101.5147,1.844459,NA,NA,5,traversal,5,5,1
S177,F,8,27,35,Tree,T,3,8,1,8,2,8,1,10,NA,112.0295,1.916472,NA,NA,5,traversal,5,1,2
S177,F,37,27,43,Tree,T,3,9,2,9,3,1,2,22,116,NA,2.761462,NA,NA,0,traversal,4,2,1
S177,F,51,27,49,Tree,T,3,9,2,9,3,1,2,21,190.7142857,NA,3.360515,NA,NA,0,traversal,5,1,4
S177,F,27,27,40,Tree,T,3,12,2,12,3,12,2,14,NA,76.48286,2.004917,NA,NA,6,traversal,7,1,4
S177,F,72,27,54,Tree,T,3,13,2,13,3,13,2,66,180.0606061,181.8255,1.936571,NA,NA,0,traversal,4,2,1
S177,F,75,27,55,Tree,T,3,13,2,13,3,13,2,51,132.7254902,212.3549,1.256589,NA,NA,0,traversal,4,2,1
S179,M,74,27,56,Tree,T,3,6,1,6,2,6,1,30,180.7666667,129.3675,1.24987,NA,NA,0,a2t,NA,NA,NA
S179,M,21,27,37,Tree,T,3,7,1,7,2,7,1,36,275.25,116.0052,2.243554,NA,NA,0,a2t,6,1,3
S179,M,31,27,41,Tree,T,3,8,1,8,2,8,1,5,113.4,NA,4.643812,NA,NA,0,a2t,5,1,3
S179,M,25,27,39,Tree,T,3,10,2,10,3,10,2,73,249.3561644,109.2478,2.476473,NA,44.89370489,0,a2t,5,2,1
S179,M,48,27,46,Tree,T,3,10,2,10,3,10,2,NA,168.9304348,149.6962,1.878992,NA,NA,0,a2t,8,1,3
S179,M,78,27,57,Tree,T,3,10,2,10,3,10,2,23,158.0434783,NA,1.708342,1050,NA,0,a2t,NA,NA,NA
S179,M,49,27,47,Tree,T,3,10,2,10,3,10,2,14,141.7142857,NA,1.670173,NA,NA,5,a2t,7,2,1
S179,M,23,27,38,Tree,T,3,8,1,4,1,8,1,21,196.1428571,118.2242,2.214542,NA,134.6970215,0,AVL,4,1,1
S179,M,85,27,58,Tree,T,3,9,2,3,1,9,2,15,147.8666667,NA,1.581047,684,NA,0,AVL,NA,NA,NA
S179,M,86,27,59,Tree,T,3,10,2,4,1,10,2,20,121.05,236.7162,1.874998,67,NA,2,AVL,NA,NA,NA
S179,M,14,27,34,Tree,T,3,11,2,3,1,11,2,58,181.3275862,104.2448,2.304238,NA,88.22840754,1,AVL,NA,NA,NA
S179,M,19,27,36,Tree,T,3,12,2,4,1,12,2,50,204.86,132.8222,2.192244,NA,NA,0,AVL,4,2,1
